exercise_num,exercise_label,stage,measure,mean_A,mean_B,mean_diff,sd_diff,d_paired,t_stat,p_value,n,pitch_target,comparison
2,Ex 2 (Cat / /ae/),somewhere_some,shimmer_dB,-0.04218,-0.008739999999999994,-0.033440000000000004,,-0.5549068364860429,,,5,some,change_from_baseline
2,Ex 2 (Cat / /ae/),somewhere_some,hnr_mean,23.242,23.092000000000002,0.1500000000000014,,0.06753331902894477,,0.8872780379505453,5,some,raw
2,Ex 2 (Cat / /ae/),somewhere_some,hnr_mean,0.320000000000001,-0.6380000000000002,0.9580000000000013,,0.4314015634212139,,,5,some,change_from_baseline
2,Ex 2 (Cat / /ae/),somewhere_some,spectral_sd,396.688,399.52200000000005,-2.834000000000003,,-0.06704579772723587,,0.8880841808830231,5,some,raw
2,Ex 2 (Cat / /ae/),somewhere_some,spectral_sd,27.115999999999996,14.724,12.391999999999996,,0.2035943007298801,,,5,some,change_from_baseline
2,Ex 2 (Cat / /ae/),somewhere_some,intensity_mean_calibrated,96.95,101.02000000000001,-4.0699999999999985,,-1.0396074246105422,,0.0807255056262875,5,some,raw
2,Ex 2 (Cat / /ae/),somewhere_some,intensity_mean_calibrated,1.069999999999999,2.8280000000000003,-1.7580000000000013,,-0.7226269352421696,,,5,some,change_from_baseline
2,Ex 2 (Cat / /ae/),somewhere_some,cpps,26.257479999999997,26.984859999999998,-0.7273800000000001,,-0.5928354243702552,,0.2556054128511914,5,some,raw
2,Ex 2 (Cat / /ae/),somewhere_some,cpps,0.8700000000000003,0.551720000000001,0.31827999999999934,,0.26785151956341424,,,5,some,change_from_baseline
2,Ex 2 (Cat / /ae/),somewhere_some,h1_h2,2.9928599999999994,2.26348,0.7293800000000001,,0.2240984201343659,,0.6426216667294182,5,some,raw
2,Ex 2 (Cat / /ae/),somewhere_some,h1_h2,-2.5435499999999998,-2.9558750000000003,0.4123250000000004,,0.25752253680423765,,,4,some,change_from_baseline
2,Ex 2 (Cat / /ae/),somewhere_where,f0_mean,520.8399999999999,512.5075,8.332499999999996,,0.9517443451468783,,0.15310433673118173,4,where,raw
2,Ex 2 (Cat / /ae/),somewhere_where,f0_mean,3.660000000000025,-7.697499999999977,11.357500000000002,,1.0702369698669139,,,4,where,change_from_baseline
2,Ex 2 (Cat / /ae/),somewhere_where,jitter_local,0.004496,0.0035835,0.0009125,,1.153767163429636,,0.10426606738904093,4,where,raw
2,Ex 2 (Cat / /ae/),somewhere_where,jitter_local,7.149999999999995e-05,-0.00010100000000000002,0.00017249999999999996,,0.12574813699968534,,,4,where,change_from_baseline
2,Ex 2 (Cat / /ae/),somewhere_where,shimmer_dB,0.277975,0.201375,0.0766,,1.342342847509809,,0.07475065782559062,4,where,raw
2,Ex 2 (Cat / /ae/),somewhere_where,shimmer_dB,-0.00789999999999999,-0.024399999999999998,0.016500000000000008,,0.10129322522394915,,,4,where,change_from_baseline
